"","X","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","species","genotype","chamber.channel","run","temp.Cat","start.time","stop.time","light_dark","treatment","surf.area.cm2","volume","block","umol.sec","BLANK","blank.rate","umol.sec.corr","umol.cm2.hr","Rate.ln"
"562",562,"PV1_L_30_O2",197.389767186235,0.032302044534413,29.9081632653061,"PV1_L","P. verrucosa","1",9,"L2",30,2021-03-21 02:26:00,2021-03-21 02:50:00,"light","enriched",92.81,0.6,1,0.0193812267206478,"0",-0.00147736499089669,0.0208585917115445,0.809082320456418,-0.0953196273468927
"563",563,"PV13_L_30_O2",173.37238087,0.0244053439753666,30.0080816326531,"PV13_L","P. verrucosa","13",3,"L2",30,2021-03-21 02:26:00,2021-03-21 02:46:00,"light","enriched",58.62,0.62,4,0.0151313132647273,"0",-0.00147736499089669,0.016608678255624,1.01998024087762,0.11331104307783
"564",564,"PV17_L_30_O2",168.907198625054,0.0247995302445303,30.0161020408163,"PV17_L","P. verrucosa","17",6,"L2",30,2021-03-21 02:26:00,2021-03-21 02:46:00,"light","control",94.2,0.625,5,0.0154997064028314,"0",-0.00147736499089669,0.0169770713937281,0.648805276193432,-0.289276307645086
"565",565,"PV19_L_30_O2",194.674933267895,0.0246922228933857,29.9941020408163,"PV19_L","P. verrucosa","19",4,"L2",30,2021-03-21 02:26:00,2021-03-21 02:46:00,"light","control",83.26,0.62,5,0.0153091781938991,"0",-0.00147736499089669,0.0167865431847958,0.725817384881876,-0.191381613581875
"566",566,"PV2_L_30_O2",198.355243289474,0.0302753340080973,29.9935918367347,"PV2_L","P. verrucosa","2",2,"L2",30,2021-03-21 02:26:00,2021-03-21 02:46:00,"light","enriched",70.27,0.605,1,0.0183165770748989,"0",-0.00147736499089669,0.0197939420657956,1.01406277838144,0.108013493940103
"567",567,"PV23_L_30_O2",182.960712187088,0.0112691040843214,30.0087142857143,"PV23_L","P. verrucosa","23",10,"L2",30,2021-03-21 02:26:00,2021-03-21 02:46:00,"light","control",68.05,0.615,6,0.00693049901185766,"0",-0.00147736499089669,0.00840786400275435,0.444795156648283,-0.607345414332675
"568",568,"PV25_L_30_O2",192.347865940767,0.0155974738675958,29.9960204081633,"PV25_L","P. verrucosa","25",1,"L2",30,2021-03-21 02:26:00,2021-03-21 02:46:00,"light","control",67.38,0.605,7,0.00943647168989546,"0",-0.00147736499089669,0.0109138366807921,0.583107925955057,-0.381102414391054
"569",569,"PV7_L_30_O2",195.478852410664,0.0223750425411231,29.829693877551,"PV7_L","P. verrucosa","7",5,"L2",30,2021-03-21 02:26:00,2021-03-21 02:46:00,"light","enriched",57.19,0.62,2,0.0138725263754963,"0",-0.00147736499089669,0.015349891366393,0.966246003130177,0.064144071286998
"572",572,"PV1_L_32_O2",187.219742443733,0.0267898691923577,31.8693265306122,"PV1_L","P. verrucosa","1",9,"L2",32,2021-03-21 03:01:00,2021-03-21 03:21:00,"light","enriched",92.81,0.6,1,0.0160739215154146,"0",-0.00143035085865304,0.0175042723740677,0.678971883920306,-0.24978032629123
"573",573,"PV13_L_32_O2",165.564457900697,0.0216887891986061,32.0584285714286,"PV13_L","P. verrucosa","13",3,"L2",32,2021-03-21 03:01:00,2021-03-21 03:21:00,"light","enriched",58.62,0.62,4,0.0134470493031358,"0",-0.00143035085865304,0.0148774001617888,0.913658147090409,0.013565715279936
"574",574,"PV17_L_32_O2",161.345541427691,0.0213213536848597,32.0928163265306,"PV17_L","P. verrucosa","17",6,"L2",32,2021-03-21 03:01:00,2021-03-21 03:21:00,"light","control",94.2,0.625,5,0.0133258460530373,"0",-0.00143035085865304,0.0147561969116904,0.56393109216651,-0.409576911748559
"575",575,"PV19_L_32_O2",186.866565028997,0.0213784002626108,32.0420408163265,"PV19_L","P. verrucosa","19",4,"L2",32,2021-03-21 03:01:00,2021-03-21 03:21:00,"light","control",83.26,0.62,5,0.0132546081628187,"0",-0.00143035085865304,0.0146849590214717,0.634948984834233,-0.307954190566972
"576",576,"PV2_L_32_O2",196.541647344713,0.0280667377904221,31.9526326530612,"PV2_L","P. verrucosa","2",2,"L2",32,2021-03-21 03:01:00,2021-03-21 03:21:00,"light","enriched",70.27,0.605,1,0.0169803763632054,"0",-0.00143035085865304,0.0184107272218584,0.94319934536346,0.042292284662696
"577",577,"PV23_L_32_O2",174.037240877378,0.00930133544749823,31.9784285714286,"PV23_L","P. verrucosa","23",10,"L2",32,2021-03-21 03:01:00,2021-03-21 03:21:00,"light","control",68.05,0.615,6,0.00572032130021141,"0",-0.00143035085865304,0.00715067215886446,0.378286844554181,-0.737544633265026
"578",578,"PV25_L_32_O2",186.064389799568,0.013014702436016,32.0164081632653,"PV25_L","P. verrucosa","25",1,"L2",32,2021-03-21 03:01:00,2021-03-21 03:21:00,"light","control",67.38,0.605,7,0.00787389497378968,"0",-0.00143035085865304,0.00930424583244273,0.497110195856245,-0.515653599949043
"579",579,"PV7_L_32_O2",187.455060887949,0.019626819691936,31.8847959183673,"PV7_L","P. verrucosa","7",5,"L2",32,2021-03-21 03:01:00,2021-03-21 03:21:00,"light","enriched",57.19,0.62,2,0.0121686282090003,"0",-0.00143035085865304,0.0135989790676534,0.85602945696017,-0.0449665536855949
"582",582,"PV1_L_34_O2",174.493348899167,0.0208076225716929,33.9848775510204,"PV1_L","P. verrucosa","1",9,"L2",34,2021-03-21 03:34:00,2021-03-21 03:54:00,"light","enriched",92.81,0.6,1,0.0124845735430157,"0",-0.00134567270739764,0.0138302462504134,0.536460365278398,-0.451833132713939
"583",583,"PV13_L_34_O2",152.512240161583,0.0181379719118091,34.3008775510204,"PV13_L","P. verrucosa","13",3,"L2",34,2021-03-21 03:34:00,2021-03-21 03:54:00,"light","enriched",58.62,0.62,4,0.0112455425853216,"0",-0.00134567270739764,0.0125912152927193,0.773257848068738,-0.135524408139774
"584",584,"PV17_L_34_O2",147.900873836032,0.0159389170040486,34.2208163265306,"PV17_L","P. verrucosa","17",6,"L2",34,2021-03-21 03:34:00,2021-03-21 03:54:00,"light","control",94.2,0.625,5,0.00996182312753037,"0",-0.00134567270739764,0.011307495834928,0.432133598787058,-0.630860695627651
"585",585,"PV19_L_34_O2",173.943793281335,0.016752969348659,34.2190204081633,"PV19_L","P. verrucosa","19",4,"L2",34,2021-03-21 03:34:00,2021-03-21 03:54:00,"light","control",83.26,0.62,5,0.0103868409961686,"0",-0.00134567270739764,0.0117325137035662,0.507291008081172,-0.498747182575228
"586",586,"PV2_L_34_O2",180.182870516976,0.0232656956486508,34.1697551020408,"PV2_L","P. verrucosa","2",2,"L2",34,2021-03-21 03:34:00,2021-03-21 03:54:00,"light","enriched",70.27,0.605,1,0.0140757458674337,"0",-0.00134567270739764,0.0154214185748314,0.790054174888188,-0.11647294744761
"587",587,"PV23_L_34_O2",163.316989611315,0.00410888278388276,34.1631020408163,"PV23_L","P. verrucosa","23",10,"L2",34,2021-03-21 03:34:00,2021-03-21 03:54:00,"light","control",68.05,0.615,6,0.0025269629120879,"0",-0.00134567270739764,0.00387263561948553,0.204871245116061,-1.18786573866438
"588",588,"PV25_L_34_O2",174.4051415197,0.00908127579737332,34.2318163265306,"PV25_L","P. verrucosa","25",1,"L2",34,2021-03-21 03:34:00,2021-03-21 03:54:00,"light","control",67.38,0.605,7,0.00549417185741086,"0",-0.00134567270739764,0.00683984456480849,0.365441383694132,-0.764769111366401
"589",589,"PV7_L_34_O2",177.148545618467,0.0131352177700349,34.0370612244898,"PV7_L","P. verrucosa","7",5,"L2",34,2021-03-21 03:34:00,2021-03-21 03:54:00,"light","enriched",57.19,0.62,2,0.00814383501742164,"0",-0.00134567270739764,0.00948950772481927,0.597346176068358,-0.360473325710991
"592",592,"PV1_L_36_O2",159.020242601136,0.0101213444420321,35.7536530612245,"PV1_L","P. verrucosa","1",9,"L2",36,2021-03-21 04:08:00,2021-03-21 04:28:00,"light","enriched",92.81,0.6,1,0.00607280666521926,"0",-0.00156796331027754,0.0076407699754968,0.296377242881031,-0.925388887657059
"593",593,"PV13_L_36_O2",141.394178821481,0.0102676594574781,36.0332448979592,"PV13_L","P. verrucosa","13",3,"L2",36,2021-03-21 04:08:00,2021-03-21 04:28:00,"light","enriched",58.62,0.62,4,0.00636594886363642,"0",-0.00156796331027754,0.00793391217391397,0.487241279871891,-0.532319504643374
"594",594,"PV17_L_36_O2",137.170073418803,0.00555735042735044,36.0268979591837,"PV17_L","P. verrucosa","17",6,"L2",36,2021-03-21 04:08:00,2021-03-21 04:28:00,"light","control",94.2,0.625,5,0.00347334401709402,"0",-0.00156796331027754,0.00504130732737157,0.192661426523754,-1.22873887899175
"595",595,"PV19_L_36_O2",157.917727027027,0.00229146514935988,35.9962857142857,"PV19_L","P. verrucosa","19",4,"L2",36,2021-03-21 04:08:00,2021-03-21 04:28:00,"light","control",83.26,0.62,5,0.00142070839260313,"0",-0.00156796331027754,0.00298867170288067,0.129224334979227,-1.47305412622073
"596",596,"PV2_L_36_O2",167.636335344828,0.0124027504105091,35.8857142857143,"PV2_L","P. verrucosa","2",2,"L2",36,2021-03-21 04:08:00,2021-03-21 04:28:00,"light","enriched",70.27,0.605,1,0.007503663998358,"0",-0.00156796331027754,0.00907162730863555,0.464748232689455,-0.571375253006863
"597",597,"PV23_L_36_O2",150.935127813057,-0.000985879010695273,35.9330408163265,"PV23_L","P. verrucosa","23",10,"L2",36,2021-03-21 04:08:00,2021-03-21 04:28:00,"light","control",68.05,0.615,6,-0.000606315591577593,"0",-0.00156796331027754,0.000961647718699951,0.050873354699777,-1.89131450467923
"598",598,"PV25_L_36_O2",161.519303330787,-0.000398670741023575,36.031693877551,"PV25_L","P. verrucosa","25",1,"L2",36,2021-03-21 04:08:00,2021-03-21 04:28:00,"light","control",67.38,0.605,7,-0.000241195798319263,"0",-0.00156796331027754,0.00132676751195828,0.0708869552248414,-1.76675302164606
"599",599,"PV7_L_36_O2",163.784710346948,0.00808561264822136,35.7597551020408,"PV7_L","P. verrucosa","7",5,"L2",36,2021-03-21 04:08:00,2021-03-21 04:28:00,"light","enriched",57.19,0.62,2,0.00501307984189724,"0",-0.00156796331027754,0.00658104315217479,0.414263950827579,-0.665018622323937
"602",602,"PV1_L_37_O2",152.285655538462,0.00121454700854689,36.5995306122449,"PV1_L","P. verrucosa","1",9,"L2",37,2021-03-21 04:38:00,2021-03-21 04:58:00,"light","enriched",92.81,0.6,1,0.000728728205128134,"0",-0.00131406137253441,0.00204278957766254,0.0792376088738838,-1.71904292951312
"603",603,"PV13_L_37_O2",135.096306689883,0.000676631231671587,36.8524489795918,"PV13_L","P. verrucosa","13",3,"L2",37,2021-03-21 04:38:00,2021-03-21 04:58:00,"light","enriched",58.62,0.62,4,0.000419511363636384,"0",-0.00131406137253441,0.00173357273617079,0.106463013480294,-1.577633994099
"604",604,"PV17_L_37_O2",129.167308581197,-0.00706926495726488,36.8387346938775,"PV17_L","P. verrucosa","17",6,"L2",37,2021-03-21 04:38:00,2021-03-21 04:58:00,"light","control",94.2,0.625,5,-0.00441829059829055,"0",-0.00131406137253441,-0.00310422922575614,-0.118632964041636,NA
"605",605,"PV19_L_37_O2",151.529004081409,-0.00893580260422365,36.7926530612245,"PV19_L","P. verrucosa","19",4,"L2",37,2021-03-21 04:38:00,2021-03-21 04:58:00,"light","control",83.26,0.62,5,-0.00554019761461866,"0",-0.00131406137253441,-0.00422613624208425,-0.182729887959444,NA
"606",606,"PV2_L_37_O2",157.092572240896,-0.00014254901960781,36.7722040816327,"PV2_L","P. verrucosa","2",2,"L2",37,2021-03-21 04:38:00,2021-03-21 04:58:00,"light","enriched",70.27,0.605,1,-8.62421568627251e-05,"0",-0.00131406137253441,0.00122781921567168,0.0629023648273526,-1.81460424643008
"607",607,"PV23_L_37_O2",143.536355263158,-0.00849039829302982,36.7618775510204,"PV23_L","P. verrucosa","23",10,"L2",37,2021-03-21 04:38:00,2021-03-21 04:58:00,"light","control",68.05,0.615,6,-0.00522159495021334,"0",-0.00131406137253441,-0.00390753357767893,-0.20671742659286,NA
"608",608,"PV25_L_37_O2",152.153838545757,-0.0101346798550287,36.8182244897959,"PV25_L","P. verrucosa","25",1,"L2",37,2021-03-21 04:38:00,2021-03-21 04:58:00,"light","control",67.38,0.605,7,-0.00613148131229236,"0",-0.00131406137253441,-0.00481741993975795,-0.257386639702117,NA
"609",609,"PV7_L_37_O2",157.832714901501,0.00020292213883678,36.5903673469388,"PV7_L","P. verrucosa","7",5,"L2",37,2021-03-21 04:38:00,2021-03-21 04:58:00,"light","enriched",57.19,0.62,2,0.000125811726078804,"0",-0.00131406137253441,0.00143987309861321,0.0906372294982963,-1.65738297893313
"612",612,"PV10_L_20_O2",223.061647495895,0.020219499178982,20.2497142857143,"PV10_L","P. verrucosa","10",10,"L3",20,2021-03-21 11:57:00,2021-03-21 12:17:00,"light","enriched",65.63,0.62,3,0.0125360894909688,"0",-0.00076778728876967,0.0133038767797385,0.729757068521387,-0.18662230956159
"613",613,"PV18_L_20_O2",193.618766435059,0.00634014115329896,20.3711428571429,"PV18_L","P. verrucosa","18",3,"L3",20,2021-03-21 11:57:00,2021-03-21 12:17:00,"light","control",98.99,0.595,5,0.00377238398621288,"0",-0.00076778728876967,0.00454017127498255,0.165113815435268,-1.32759605299273
"614",614,"PV20_L_20_O2",230.47689182266,0.0106126108374384,20.130387755102,"PV20_L","P. verrucosa","20",5,"L3",20,2021-03-21 11:57:00,2021-03-21 12:17:00,"light","control",69.21,0.615,5,0.00652675566502462,"0",-0.00076778728876967,0.00729454295379429,0.379430062616088,-0.735157250111742
"615",615,"PV22_L_20_O2",244.359699851444,0.0119864516651811,20.300612244898,"PV22_L","P. verrucosa","22",8,"L3",20,2021-03-21 11:57:00,2021-03-21 12:17:00,"light","control",69.65,0.62,6,0.00743160003241228,"0",-0.00076778728876967,0.00819938732118195,0.423801785445155,-0.646641938275246
"616",616,"PV24_L_20_O2",233.315620771757,0.0133964696223318,20.2529183673469,"PV24_L","P. verrucosa","24",4,"L3",20,2021-03-21 11:57:00,2021-03-21 12:17:00,"light","control",80.86,0.59,6,0.00790391707717576,"0",-0.00076778728876967,0.00867170436594543,0.386076375431654,-0.721389516334644
"617",617,"PV4_L_20_O2",220.445904005602,0.0130775070028012,20.3405714285714,"PV4_L","P. verrucosa","4",7,"L3",20,2021-03-21 11:57:00,2021-03-21 12:17:00,"light","enriched",89.19,0.61,1,0.00797727927170873,"0",-0.00076778728876967,0.0087450665604784,0.352979477718604,-0.791908457574757
"618",618,"PV5_L_20_O2",233.168444290689,0.019538663856305,20.3179591836735,"PV5_L","P. verrucosa","5",1,"L3",20,2021-03-21 11:57:00,2021-03-21 12:17:00,"light","enriched",60.59,0.585,2,0.0114301183559384,"0",-0.00076778728876967,0.0121979056447081,0.724747653423818,-0.192677814074441
"619",619,"PV9_L_20_O2",233.764211615385,0.00907607692307698,20.0914285714286,"PV9_L","P. verrucosa","9",2,"L3",20,2021-03-21 11:57:00,2021-03-21 12:17:00,"light","enriched",59.9,0.61,3,0.00553640692307696,"0",-0.00076778728876967,0.00630419421184663,0.378883124585106,-0.736298710122251
"622",622,"PV10_L_22_O2",224.441558568548,0.0227337701612904,22.0837755102041,"PV10_L","P. verrucosa","10",10,"L3",22,2021-03-21 12:35:00,2021-03-21 12:55:00,"light","enriched",65.63,0.62,3,0.0140949375,"0",-0.00127871778068115,0.0153736552806812,0.843290553259977,-0.0583809279423855
"623",623,"PV18_L_22_O2",198.316645939511,0.0144169948519948,22.2338571428571,"PV18_L","P. verrucosa","18",3,"L3",22,2021-03-21 12:35:00,2021-03-21 12:55:00,"light","control",98.99,0.595,5,0.00857811193693691,"0",-0.00127871778068115,0.00985682971761805,0.358466380275028,-0.779868315437468
"624",624,"PV20_L_22_O2",225.128335958747,0.0142551795263561,22.198693877551,"PV20_L","P. verrucosa","20",5,"L3",22,2021-03-21 12:35:00,2021-03-21 12:55:00,"light","control",69.21,0.615,5,0.008766935408709,"0",-0.00127871778068115,0.0100456531893901,0.522530725065808,-0.473962294325884
"625",625,"PV22_L_22_O2",241.681949817073,0.0143428658536586,22.2049387755102,"PV22_L","P. verrucosa","22",8,"L3",22,2021-03-21 12:35:00,2021-03-21 12:55:00,"light","control",69.65,0.62,6,0.00889257682926833,"0",-0.00127871778068115,0.0101712946099495,0.52572377021993,-0.468846266896105
"626",626,"PV24_L_22_O2",232.13155936943,0.0167037767379679,22.1466530612245,"PV24_L","P. verrucosa","24",4,"L3",22,2021-03-21 12:35:00,2021-03-21 12:55:00,"light","control",80.86,0.59,6,0.00985522827540106,"0",-0.00127871778068115,0.0111339460560822,0.495698810312836,-0.518020091474156
"627",627,"PV4_L_22_O2",215.763037342342,0.0301967631917632,22.2052244897959,"PV4_L","P. verrucosa","4",7,"L3",22,2021-03-21 12:35:00,2021-03-21 12:55:00,"light","enriched",89.19,0.61,1,0.0184200255469756,"0",-0.00127871778068115,0.0196987433276567,0.79510568426465,-0.110813484701265
"628",628,"PV5_L_22_O2",231.8926197489,0.0297754123900294,22.2627755102041,"PV5_L","P. verrucosa","5",1,"L3",22,2021-03-21 12:35:00,2021-03-21 12:55:00,"light","enriched",60.59,0.585,2,0.0174186162481672,"0",-0.00127871778068115,0.0186973340288483,1.11091603406262,0.19137712613293
"629",629,"PV9_L_22_O2",231.7461418411,0.0176312681436211,22.2263673469388,"PV9_L","P. verrucosa","9",2,"L3",22,2021-03-21 12:35:00,2021-03-21 12:55:00,"light","enriched",59.9,0.61,3,0.0107550735676089,"0",-0.00127871778068115,0.01203379134829,0.723232869012422,-0.194516166915849
"632",632,"PV10_L_24_O2",214.980680362903,0.0218083467741936,24.1124285714286,"PV10_L","P. verrucosa","10",10,"L3",24,2021-03-21 01:08:00,2021-03-21 01:28:00,"light","enriched",65.63,0.62,3,0.013521175,"0",-0.0014174874036554,0.0149386624036554,0.819429904817302,-0.084001469689883
"633",633,"PV18_L_24_O2",193.283754115385,0.0162612692307691,24.2751632653061,"PV18_L","P. verrucosa","18",3,"L3",24,2021-03-21 01:08:00,2021-03-21 01:28:00,"light","control",98.99,0.595,5,0.00967545519230761,"0",-0.0014174874036554,0.011092942595963,0.403420480305757,-0.68632951314791
"634",634,"PV20_L_24_O2",220.276512352462,0.0174335164835165,24.0522040816327,"PV20_L","P. verrucosa","20",5,"L3",24,2021-03-21 01:08:00,2021-03-21 01:28:00,"light","control",69.21,0.615,5,0.0107216126373626,"0",-0.0014174874036554,0.012139100041018,0.631422628921615,-0.312763834558131
"635",635,"PV22_L_24_O2",230.514710812013,0.015128787541713,24.1971836734694,"PV22_L","P. verrucosa","22",8,"L3",24,2021-03-21 01:08:00,2021-03-21 01:28:00,"light","control",69.65,0.62,6,0.00937984827586206,"0",-0.0014174874036554,0.0107973356795175,0.558081959027464,-0.418425797620999
"636",636,"PV24_L_24_O2",219.431534438009,0.0182600707850707,24.1887142857143,"PV24_L","P. verrucosa","24",4,"L3",24,2021-03-21 01:08:00,2021-03-21 01:28:00,"light","control",80.86,0.59,6,0.0107734417631917,"0",-0.0014174874036554,0.0121909291668471,0.542757172899451,-0.441988273194866
"637",637,"PV4_L_24_O2",212.529228273491,0.0302583575248283,24.2491836734694,"PV4_L","P. verrucosa","4",7,"L3",24,2021-03-21 01:08:00,2021-03-21 01:28:00,"light","enriched",89.19,0.61,1,0.0184575980901453,"0",-0.0014174874036554,0.0198750854938007,0.802223430627676,-0.10289308379788
"638",638,"PV5_L_24_O2",223.922622623338,0.0304012290862291,24.1824897959184,"PV5_L","P. verrucosa","5",1,"L3",24,2021-03-21 01:08:00,2021-03-21 01:28:00,"light","enriched",60.59,0.585,2,0.017784719015444,"0",-0.0014174874036554,0.0192022064190994,1.14091340334639,0.215847724050759
"639",639,"PV9_L_24_O2",226.533601985994,0.0207290130211183,24.0601428571429,"PV9_L","P. verrucosa","9",2,"L3",24,2021-03-21 01:08:00,2021-03-21 01:28:00,"light","enriched",59.9,0.61,3,0.0126446979428822,"0",-0.0014174874036554,0.0140621853465376,0.845139686937149,-0.0564225455475225
"642",642,"PV10_L_28_O2",189.880508217865,0.0208089903573455,28.07214,"PV10_L","P. verrucosa","10",10,"L3",28,2021-03-21 01:53:00,2021-03-21 02:13:00,"light","enriched",65.63,0.62,3,0.0129015740215542,"0",-0.00137336184051305,0.0142749358620673,0.783022537002013,-0.124404555485301
"643",643,"PV18_L_28_O2",173.925710030612,0.0227046632653061,28.13016,"PV18_L","P. verrucosa","18",3,"L3",28,2021-03-21 01:53:00,2021-03-21 02:13:00,"light","control",98.99,0.595,5,0.0135092746428571,"0",-0.00137336184051305,0.0148826364833702,0.541241452067205,-0.444349212695626
"644",644,"PV20_L_28_O2",199.766477268907,0.0231157282913166,27.92272,"PV20_L","P. verrucosa","20",5,"L3",28,2021-03-21 01:53:00,2021-03-21 02:13:00,"light","control",69.21,0.615,5,0.0142161728991597,"0",-0.00137336184051305,0.0155895347396728,0.810899076185839,-0.093323171409251
"645",645,"PV22_L_28_O2",214.835139331437,0.021082574679943,28.01506,"PV22_L","P. verrucosa","22",8,"L3",28,2021-03-21 01:53:00,2021-03-21 02:13:00,"light","control",69.65,0.62,6,0.0130711963015647,"0",-0.00137336184051305,0.0144445581420777,0.746595970014067,-0.166531711107368
"646",646,"PV24_L_28_O2",201.333704508152,0.0218247620089725,27.9894,"PV24_L","P. verrucosa","24",4,"L3",28,2021-03-21 01:53:00,2021-03-21 02:13:00,"light","control",80.86,0.59,6,0.0128766095852938,"0",-0.00137336184051305,0.0142499714258068,0.634428606639928,-0.308662488038065
"647",647,"PV4_L_28_O2",191.91855997537,0.0382134236453202,28.14626,"PV4_L","P. verrucosa","4",7,"L3",28,2021-03-21 01:53:00,2021-03-21 02:13:00,"light","enriched",89.19,0.61,1,0.0233101884236453,"0",-0.00137336184051305,0.0246835502641584,0.996308789673395,0.0919488912466193
"648",648,"PV5_L_28_O2",199.771151081175,0.0289192240980573,28.0282,"PV5_L","P. verrucosa","5",1,"L3",28,2021-03-21 01:53:00,2021-03-21 02:13:00,"light","enriched",60.59,0.585,2,0.0169177460973635,"0",-0.00137336184051305,0.0182911079378766,1.08677980815903,0.171243595605122
"649",649,"PV9_L_28_O2",202.540170365102,0.0179623992413466,28.0875714285714,"PV9_L","P. verrucosa","9",2,"L3",28,2021-03-21 01:53:00,2021-03-21 02:13:00,"light","enriched",59.9,0.61,3,0.0109570635372214,"0",-0.00137336184051305,0.0123304253777345,0.741060623703574,-0.173091536347308
"652",652,"PV10_L_30_O2",187.217539230769,0.0215369418386492,30.0192448979592,"PV10_L","P. verrucosa","10",10,"L3",30,2021-03-21 02:28:00,2021-03-21 02:48:00,"light","enriched",65.63,0.62,3,0.0133529039399625,"0",-0.00147736499089669,0.0148302689308592,0.813484201601297,-0.0904891976745481
"653",653,"PV18_L_30_O2",168.752867269889,0.0202326376040703,30.16,"PV18_L","P. verrucosa","18",3,"L3",30,2021-03-21 02:28:00,2021-03-21 02:48:00,"light","control",98.99,0.595,5,0.0120384193744218,"0",-0.00147736499089669,0.0135157843653185,0.491532717599219,-0.5250382841615
"654",654,"PV20_L_30_O2",192.96031376592,0.0165117061923584,29.9070204081633,"PV20_L","P. verrucosa","20",5,"L3",30,2021-03-21 02:28:00,2021-03-21 02:48:00,"light","control",69.21,0.615,5,0.0101546993083004,"0",-0.00147736499089669,0.0116320642991971,0.605048858215714,-0.349488176137534
"655",655,"PV22_L_30_O2",204.132689957717,0.0173465871337964,30.0832653061224,"PV22_L","P. verrucosa","22",8,"L3",30,2021-03-21 02:28:00,2021-03-21 02:48:00,"light","control",69.65,0.62,6,0.0107548840229538,"0",-0.00147736499089669,0.0122322490138505,0.63224833380993,-0.311635568715694
"656",656,"PV24_L_30_O2",194.869631226873,0.0209216177150787,30.0785714285714,"PV24_L","P. verrucosa","24",4,"L3",30,2021-03-21 02:28:00,2021-03-21 02:48:00,"light","control",80.86,0.59,6,0.0123437544518964,"0",-0.00147736499089669,0.0138211194427931,0.615335518106051,-0.33500359026196
"657",657,"PV4_L_30_O2",186.285803306754,0.0346768996247654,30.1071020408163,"PV4_L","P. verrucosa","4",7,"L3",30,2021-03-21 02:28:00,2021-03-21 02:48:00,"light","enriched",89.19,0.61,1,0.0211529087711069,"0",-0.00147736499089669,0.0226302737620036,0.913431837013263,0.0133424296045482
"658",658,"PV5_L_30_O2",194.821287715192,0.0267273859861069,30.1178775510204,"PV5_L","P. verrucosa","5",1,"L3",30,2021-03-21 02:28:00,2021-03-21 02:48:00,"light","enriched",60.59,0.585,2,0.0156355208018725,"0",-0.00147736499089669,0.0171128857927692,1.01677486142877,0.110444943306987
"659",659,"PV9_L_30_O2",195.79154550279,0.0242839096181202,30.0725510204082,"PV9_L","P. verrucosa","9",2,"L3",30,2021-03-21 02:28:00,2021-03-21 02:48:00,"light","enriched",59.9,0.61,3,0.0148131848670533,"0",-0.00147736499089669,0.01629054985795,0.979064766087146,0.07609470865177
"662",662,"PV10_L_32_O2",179.554002150786,0.0182901711378353,31.8951224489796,"PV10_L","P. verrucosa","10",10,"L3",32,2021-03-21 03:02:00,2021-03-21 03:22:00,"light","enriched",65.63,0.62,3,0.0113399061054579,"0",-0.00143035085865304,0.0127702569641109,0.700486440207212,-0.22253568584285
"663",663,"PV18_L_32_O2",159.899828729571,0.0193807061362936,32.0074897959184,"PV18_L","P. verrucosa","18",3,"L3",32,2021-03-21 03:02:00,2021-03-21 03:22:00,"light","control",98.99,0.595,5,0.0115315201510947,"0",-0.00143035085865304,0.0129618710097477,0.471388378978602,-0.559686127196616
"664",664,"PV20_L_32_O2",183.98007630863,0.0152011772983114,31.8206326530612,"PV20_L","P. verrucosa","20",5,"L3",32,2021-03-21 03:02:00,2021-03-21 03:22:00,"light","control",69.21,0.615,5,0.00934872403846151,"0",-0.00143035085865304,0.0107790748971146,0.560680098679561,-0.414485521968659
"665",665,"PV22_L_32_O2",196.391420662021,0.0168580836236934,31.9745510204082,"PV22_L","P. verrucosa","22",8,"L3",32,2021-03-21 03:02:00,2021-03-21 03:22:00,"light","control",69.65,0.62,6,0.0104520118466899,"0",-0.00143035085865304,0.011882362705343,0.614163757921531,-0.336642990108617
"666",666,"PV24_L_32_O2",182.859766027875,0.0162966898954703,31.9676326530612,"PV24_L","P. verrucosa","24",4,"L3",32,2021-03-21 03:02:00,2021-03-21 03:22:00,"light","control",80.86,0.59,6,0.00961504703832748,"0",-0.00143035085865304,0.0110453978969805,0.491756522744619,-0.5246600078442
"667",667,"PV4_L_32_O2",179.654173552632,0.0327106578947369,31.9473265306122,"PV4_L","P. verrucosa","4",7,"L3",32,2021-03-21 03:02:00,2021-03-21 03:22:00,"light","enriched",89.19,0.61,1,0.0199535013157895,"0",-0.00143035085865304,0.0213838521744426,0.863122186657621,-0.0375749939683548
"668",668,"PV5_L_32_O2",187.33310230444,0.0257948766737138,31.9735918367347,"PV5_L","P. verrucosa","5",1,"L3",32,2021-03-21 03:02:00,2021-03-21 03:22:00,"light","enriched",60.59,0.585,2,0.0150900028541226,"0",-0.00143035085865304,0.0165203537127756,0.981569126357356,0.0784128814810383
"669",669,"PV9_L_32_O2",186.60887115722,0.0148397064777328,31.9387959183673,"PV9_L","P. verrucosa","9",2,"L3",32,2021-03-21 03:02:00,2021-03-21 03:22:00,"light","enriched",59.9,0.61,3,0.00905222095141701,"0",-0.00143035085865304,0.0104825718100701,0.630004315797199,-0.31470483280622
"672",672,"PV10_L_34_O2",166.562910490196,0.0170858683473389,33.8941020408163,"PV10_L","P. verrucosa","10",10,"L3",34,2021-03-21 03:43:00,2021-03-21 04:03:00,"light","enriched",65.63,0.62,3,0.0105932383753501,"0",-0.00134567270739764,0.0119389110827478,0.654884654851317,-0.281190316435775
